"","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","tipo_veh","color_veh","causa_acc","num_hecho","zona_ocu","modelo_veh","marca_veh","mupio_ocu","g_hora","g_modelo_veh","g_hora_5","areag_ocu","sexo_pil","edad_pil","mayor_menor","estado_pil","corre_base","edad_quinquenales","g_edad"
"6851",5,4,2016,2,21,15,4,1,1,1398,99,9999,67,1504,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"6852",5,4,2016,2,22,4,4,1,4,1400,99,2014,6,409,4,5,3,2,NA,NA,NA,NA,NA,NA,NA
"6853",5,4,2016,2,22,14,4,99,5,6008,99,9999,999,1420,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"6854",5,4,2016,2,23,1,1,99,1,1386,1,9999,999,101,4,6,3,1,NA,NA,NA,NA,NA,NA,NA
"6855",5,4,2016,2,23,1,1,99,1,1387,6,9999,69,101,4,6,3,1,NA,NA,NA,NA,NA,NA,NA
"6856",5,4,2017,3,4,1,1,4,2,1253,99,9999,48,117,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"6857",5,4,2017,3,6,6,6,2,1,1256,99,1999,19,601,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"6858",5,4,2017,3,6,13,3,4,1,1258,99,2013,69,1303,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"6859",5,4,2017,3,6,17,4,1,4,1260,99,9999,6,1701,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"6860",5,4,2017,3,8,1,4,5,5,1797,99,9999,999,103,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"6861",5,4,2017,3,9,5,1,99,5,1800,99,9999,48,502,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"6862",5,4,2017,3,12,2,14,1,5,1804,99,9999,999,202,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"6863",5,4,2017,3,12,18,2,15,1,1259,99,9999,28,1801,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"6864",5,4,2017,3,12,21,4,2,5,1799,99,9999,76,2102,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"6865",5,4,2017,3,13,1,1,2,2,1252,99,1996,27,107,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"6866",5,4,2017,3,13,7,3,3,5,1805,99,1985,69,701,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"6867",5,4,2017,3,14,1,4,99,2,1251,18,9999,999,101,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"6868",5,4,2017,3,15,1,4,1,5,1798,99,9999,6,117,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"6869",5,4,2017,3,15,13,3,99,5,1803,99,9999,999,1301,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"6870",5,4,2017,3,19,5,4,5,2,1254,99,9999,35,501,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"6871",5,4,2017,3,19,6,4,5,5,1801,99,9999,67,602,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"6872",5,4,2017,3,22,5,1,5,2,1255,99,9999,52,511,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"6873",5,4,2017,3,22,9,4,3,5,1802,99,9999,6,920,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"6874",5,4,2017,3,23,6,4,99,4,1257,99,9999,999,608,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"6875",5,5,2009,2,2,1,4,2,2,1350,NA,2008,NA,NA,1,4,NA,2,1,28,1,2,NA,NA,4
"6876",5,5,2009,2,6,1,12,1,1,1351,NA,9999,NA,NA,2,6,NA,1,1,29,1,9,NA,NA,4
"6877",5,5,2009,2,9,19,5,2,4,1355,NA,2008,NA,NA,2,4,NA,2,1,37,1,9,NA,NA,6
"6878",5,5,2009,2,14,12,3,2,1,1353,NA,9999,NA,NA,3,6,NA,2,1,22,1,9,NA,NA,3
"6879",5,5,2009,2,16,1,1,99,1,1359,NA,9999,NA,NA,3,6,NA,2,1,30,1,9,NA,NA,5
"6880",5,5,2009,2,16,9,99,10,1,1356,NA,2003,NA,NA,3,4,NA,1,1,35,1,2,NA,NA,6
"6881",5,5,2009,2,16,12,3,5,1,1358,NA,1989,NA,NA,3,2,NA,2,1,28,1,9,NA,NA,4
"6882",5,5,2009,2,18,21,3,4,1,1354,NA,1996,NA,NA,4,3,NA,1,1,43,1,2,NA,NA,7
"6883",5,5,2009,2,19,1,7,2,4,1352,NA,9999,NA,NA,4,6,NA,2,9,999,1,9,NA,NA,16
"6884",5,5,2009,2,23,11,3,99,1,1360,NA,9999,NA,NA,4,6,NA,2,1,23,1,9,NA,NA,3
"6885",5,5,2009,2,23,12,1,2,1,1357,NA,1993,NA,NA,4,3,NA,2,1,30,1,1,NA,NA,5
"6886",5,5,2010,3,1,1,1,2,1,NA,19,9999,NA,NA,1,6,NA,1,1,24,1,2,NA,NA,3
"6887",5,5,2010,3,1,1,7,3,2,NA,99,9999,NA,NA,1,6,NA,2,9,999,9,9,NA,NA,16
"6888",5,5,2010,3,10,2,6,3,1,NA,99,2008,NA,NA,2,4,NA,2,1,26,1,1,NA,NA,4
"6889",5,5,2010,3,12,20,4,3,1,NA,99,9999,NA,NA,3,6,NA,2,1,20,1,1,NA,NA,3
"6890",5,5,2010,3,13,19,4,99,1,NA,99,9999,NA,NA,3,6,NA,2,1,33,1,1,NA,NA,5
"6891",5,5,2010,3,14,1,11,2,3,NA,99,2009,NA,NA,3,4,NA,2,1,30,1,9,NA,NA,5
"6892",5,5,2010,3,16,9,3,6,1,NA,99,9999,NA,NA,3,6,NA,2,1,50,1,2,NA,NA,9
"6893",5,5,2010,3,16,9,5,2,3,NA,99,1987,NA,NA,3,2,NA,2,1,40,1,1,NA,NA,7
"6894",5,5,2010,3,16,16,4,1,1,NA,4,2009,NA,NA,3,4,NA,1,1,23,1,1,NA,NA,3
"6895",5,5,2010,3,18,21,14,1,1,NA,99,9999,NA,NA,4,6,NA,2,1,14,2,1,NA,NA,1
"6896",5,5,2010,3,19,2,4,1,1,NA,99,2010,NA,NA,4,5,NA,2,1,21,1,1,NA,NA,3
"6897",5,5,2010,3,19,7,2,9,1,NA,99,1993,NA,NA,4,3,NA,2,1,44,1,2,NA,NA,7
"6898",5,5,2010,3,20,14,5,7,4,NA,99,9999,NA,NA,4,6,NA,2,1,46,1,1,NA,NA,8
"6899",5,5,2010,3,20,16,5,2,2,NA,99,2000,NA,NA,4,4,NA,2,1,25,1,1,NA,NA,4
"6900",5,5,2010,3,21,5,6,99,1,NA,99,9999,NA,NA,4,6,NA,2,1,53,1,1,NA,NA,9
"6901",5,5,2010,3,22,17,4,99,1,NA,99,9999,NA,NA,4,6,NA,2,1,22,1,1,NA,NA,3
"6902",5,5,2010,3,23,14,4,1,1,NA,1,2003,NA,NA,4,4,NA,1,1,44,1,1,NA,NA,7
"6903",5,5,2011,4,9,17,4,1,2,27,1,9999,99,NA,2,6,NA,2,1,15,2,9,NA,NA,2
"6904",5,5,2011,4,15,6,4,1,1,26,99,9999,21,NA,3,6,NA,1,2,13,2,9,NA,NA,1
"6905",5,5,2011,4,17,5,9,4,1,25,99,9999,99,NA,3,6,NA,1,1,46,1,9,NA,NA,8
"6906",5,5,2012,6,4,10,3,2,1,1126,99,9999,NA,1001,1,6,NA,2,1,23,1,9,NA,NA,3
"6907",5,5,2012,6,6,6,6,2,1,1125,99,9999,NA,602,2,6,NA,2,1,62,1,1,NA,NA,11
"6908",5,5,2012,6,8,14,9,2,2,1129,99,9999,NA,1401,2,6,NA,2,9,999,9,9,NA,NA,16
"6909",5,5,2012,6,10,4,4,1,2,1132,99,9999,NA,401,2,6,NA,2,1,22,1,1,NA,NA,3
"6910",5,5,2012,6,15,1,1,4,1,1123,99,9999,NA,102,3,6,NA,2,1,64,1,1,NA,NA,11
"6911",5,5,2012,6,15,10,9,6,3,1127,99,9999,NA,1010,3,6,NA,2,2,42,1,2,NA,NA,7
"6912",5,5,2012,6,15,22,2,9,3,1124,99,9999,NA,2201,3,6,NA,2,1,27,1,1,NA,NA,4
"6913",5,5,2012,6,16,14,4,2,1,1130,1,9999,NA,1401,3,6,NA,1,1,29,1,2,NA,NA,4
"6914",5,5,2012,6,18,16,1,7,1,1128,99,9999,NA,1601,4,6,NA,2,9,999,9,9,NA,NA,16
"6915",5,5,2012,6,19,7,4,1,1,1131,99,9999,NA,709,4,6,NA,2,1,27,1,2,NA,NA,4
"6916",5,5,2013,7,4,1,1,5,1,1353,1,1993,21,101,1,3,NA,1,1,21,1,9,NA,NA,3
"6917",5,5,2013,7,10,9,9,2,5,4714,99,9999,33,901,2,6,NA,2,1,26,1,9,NA,NA,4
"6918",5,5,2013,7,11,5,4,4,2,1362,99,2012,14,501,2,5,NA,2,1,24,1,9,NA,NA,3
"6919",5,5,2013,7,11,7,99,99,5,4717,99,9999,99,701,2,6,NA,2,1,999,1,9,NA,NA,16
"6920",5,5,2013,7,12,8,3,2,1,1364,4,2001,44,801,3,4,NA,1,1,36,1,9,NA,NA,6
"6921",5,5,2013,7,12,22,4,99,5,4711,99,9999,99,2201,3,6,NA,2,1,34,1,9,NA,NA,5
"6922",5,5,2013,7,13,1,2,4,5,4708,99,9999,99,115,3,6,NA,2,1,999,1,9,NA,NA,16
"6923",5,5,2013,7,13,3,4,3,3,1366,99,9999,40,303,3,6,NA,2,1,59,1,9,NA,NA,10
"6924",5,5,2013,7,13,7,1,6,1,1365,4,1998,20,701,3,3,NA,1,1,48,1,9,NA,NA,8
"6925",5,5,2013,7,14,1,99,99,5,4710,8,9999,99,110,3,6,NA,1,1,999,1,9,NA,NA,16
"6926",5,5,2013,7,15,1,1,2,5,4707,99,9999,21,102,3,6,NA,2,1,999,1,9,NA,NA,16
"6927",5,5,2013,7,15,1,4,1,1,1356,99,2011,42,102,3,5,NA,2,1,43,1,9,NA,NA,7
"6928",5,5,2013,7,15,1,4,7,1,1354,18,2012,45,101,3,5,NA,1,1,36,1,9,NA,NA,6
"6929",5,5,2013,7,16,1,4,5,1,1357,99,9999,99,113,3,6,NA,2,1,21,1,9,NA,NA,3
"6930",5,5,2013,7,17,1,4,99,1,1358,5,9999,99,101,3,6,NA,1,1,36,1,9,NA,NA,6
"6931",5,5,2013,7,18,6,4,99,2,1363,99,9999,99,601,4,6,NA,2,1,20,1,9,NA,NA,3
"6932",5,5,2013,7,19,1,1,99,1,1359,12,2007,32,101,4,4,NA,1,1,27,1,9,NA,NA,4
"6933",5,5,2013,7,19,1,3,11,1,1355,6,1981,44,101,4,2,NA,1,1,74,1,9,NA,NA,13
"6934",5,5,2013,7,19,1,3,11,5,4709,1,1981,44,108,4,2,NA,2,1,74,1,9,NA,NA,13
"6935",5,5,2013,7,19,5,3,6,2,1361,99,1994,44,501,4,3,NA,2,1,41,1,2,NA,NA,7
"6936",5,5,2013,7,19,19,99,99,5,4712,99,9999,99,1901,4,6,NA,2,1,999,1,9,NA,NA,16
"6937",5,5,2013,7,20,5,99,99,5,4713,99,9999,99,501,4,6,NA,2,1,999,1,9,NA,NA,16
"6938",5,5,2013,7,20,7,99,99,5,4718,99,9999,99,701,4,6,NA,2,1,999,1,9,NA,NA,16
"6939",5,5,2013,7,20,15,4,1,5,4715,99,9999,2,1501,4,6,NA,2,1,999,1,9,NA,NA,16
"6940",5,5,2013,7,22,1,1,3,1,1352,1,2004,5,101,4,4,NA,1,1,41,1,9,NA,NA,7
"6941",5,5,2013,7,22,20,1,3,1,1360,99,1994,21,2001,4,3,NA,2,1,31,1,9,NA,NA,5
"6942",5,5,2013,7,23,17,3,1,5,4716,99,1991,99,1701,4,3,NA,2,1,44,1,9,NA,NA,7
"6943",5,5,2014,1,2,1,1,6,2,1074,12,9999,99,101,1,6,NA,1,1,32,1,9,1074,NA,5
"6944",5,5,2014,1,3,1,1,6,1,1075,11,1993,21,108,1,3,NA,1,1,26,1,9,1075,NA,4
"6945",5,5,2014,1,11,18,1,2,1,1077,99,9999,17,1801,2,6,NA,2,1,33,1,9,1077,NA,5
"6946",5,5,2014,1,12,12,9,99,5,4116,99,9999,44,1216,3,6,NA,2,9,999,9,9,741,NA,16
"6947",5,5,2014,1,13,12,9,99,5,4115,99,9999,44,1201,3,6,NA,2,9,999,9,9,740,NA,16
"6948",5,5,2014,1,13,13,2,99,5,4117,99,9999,44,1323,3,6,NA,2,1,41,1,9,742,NA,7
"6949",5,5,2014,1,14,9,5,99,5,4114,3,9999,30,901,3,6,NA,1,1,59,1,9,739,NA,10
"6950",5,5,2014,1,16,1,1,3,1,1072,4,1999,44,101,3,3,NA,1,1,27,1,9,1072,NA,4
"6951",5,5,2014,1,16,20,3,99,5,4112,99,9999,32,2001,3,6,NA,2,2,34,1,9,737,NA,5
"6952",5,5,2014,1,19,17,3,9,2,1078,99,9999,44,1709,4,6,NA,2,9,999,9,9,1078,NA,16
"6953",5,5,2014,1,20,1,3,5,1,1076,1,1995,34,108,4,3,NA,1,1,51,1,9,1076,NA,9
"6954",5,5,2014,1,20,6,99,99,5,4113,99,9999,99,602,4,6,NA,2,9,999,9,9,738,NA,16
"6955",5,5,2014,1,21,3,3,2,1,1079,99,2000,44,304,4,4,NA,2,1,30,1,9,1079,NA,5
"6956",5,5,2014,1,23,1,1,1,1,1073,99,2000,46,102,4,4,NA,2,1,20,1,9,1073,NA,3
"6957",5,5,2015,2,6,1,99,99,5,5130,99,9999,99,102,2,6,1,2,9,999,9,9,NA,18,16
"6958",5,5,2015,2,7,11,4,99,1,1384,99,2005,41,1101,2,4,1,2,1,71,1,1,NA,15,13
"6959",5,5,2015,2,9,22,99,99,5,5131,99,9999,99,2217,2,6,1,2,9,999,9,9,NA,18,16
"6960",5,5,2015,2,10,4,4,99,1,1385,99,9999,21,401,2,6,1,2,1,68,1,1,NA,14,12
"6961",5,5,2015,2,12,19,3,6,5,5132,99,9999,99,1903,3,6,2,2,1,41,1,2,NA,9,7
"6962",5,5,2015,2,13,1,4,1,1,1377,8,9999,21,101,3,6,2,1,1,999,9,9,NA,18,16
"6963",5,5,2015,2,13,10,4,1,5,5133,1,2011,21,1015,3,5,2,1,1,22,1,1,NA,5,3
"6964",5,5,2015,2,13,21,4,3,1,1381,99,2013,41,2103,3,5,2,2,1,18,1,1,NA,4,2
"6965",5,5,2015,2,14,1,4,3,1,1383,5,9999,40,101,3,6,2,1,1,999,9,1,NA,18,16
"6966",5,5,2015,2,16,13,3,3,5,5135,99,1984,44,1312,3,2,2,2,1,24,1,1,NA,5,3
"6967",5,5,2015,2,17,1,1,2,5,5129,99,1980,13,102,3,2,2,2,1,27,1,1,NA,6,4
"6968",5,5,2015,2,19,10,4,1,5,5134,99,2012,2,1019,4,5,3,2,1,19,1,2,NA,4,2
"6969",5,5,2015,2,20,1,1,6,1,1378,8,9999,99,101,4,6,3,1,1,26,1,1,NA,6,4
"6970",5,5,2015,2,20,1,4,5,1,1380,3,9999,14,108,4,6,3,1,1,35,1,1,NA,8,6
"6971",5,5,2015,2,21,14,14,99,5,5138,99,9999,99,1414,4,6,3,2,1,31,1,1,NA,7,5
"6972",5,5,2015,2,21,18,99,99,5,5136,99,9999,99,1801,4,6,3,2,9,999,9,9,NA,18,16
"6973",5,5,2015,2,22,1,4,14,3,1379,12,9999,24,101,4,6,3,1,1,27,1,1,NA,6,4
"6974",5,5,2015,2,22,1,4,99,3,1386,17,9999,99,101,4,6,3,1,1,55,1,1,NA,12,10
"6975",5,5,2015,2,22,17,9,99,1,1382,99,2001,30,1706,4,4,3,2,1,45,1,1,NA,10,8
"6976",5,5,2015,2,22,18,99,99,5,5137,99,9999,99,1801,4,6,3,2,9,999,9,9,NA,18,16
"6977",5,5,2016,4,3,1,99,99,5,6239,3,9999,999,101,1,6,1,1,NA,NA,NA,NA,NA,NA,NA
"6978",5,5,2016,4,8,1,99,99,5,6241,12,9999,999,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"6979",5,5,2016,4,8,4,99,99,5,6243,99,9999,999,401,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"6980",5,5,2016,4,11,1,1,9,1,1795,1,2006,28,101,2,4,1,1,NA,NA,NA,NA,NA,NA,NA
"6981",5,5,2016,4,14,1,3,3,1,1796,1,1986,56,101,3,2,2,1,NA,NA,NA,NA,NA,NA,NA
"6982",5,5,2016,4,15,2,1,5,1,1801,99,2013,41,202,3,5,2,2,NA,NA,NA,NA,NA,NA,NA
"6983",5,5,2016,4,15,11,2,4,1,1799,99,9999,61,1105,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"6984",5,5,2016,4,17,1,1,99,5,6240,5,9999,999,101,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"6985",5,5,2016,4,17,9,6,4,3,1800,99,9999,19,916,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"6986",5,5,2016,4,23,1,1,4,3,1798,12,2014,999,101,4,5,3,1,NA,NA,NA,NA,NA,NA,NA
"6987",5,5,2016,4,23,1,4,4,1,1797,12,9999,67,101,4,6,3,1,NA,NA,NA,NA,NA,NA,NA
"6988",5,5,2016,4,23,2,2,3,5,6242,99,9999,28,206,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"6989",5,5,2017,5,0,9,1,2,1,2021,99,9999,48,910,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"6990",5,5,2017,5,5,20,1,4,1,2020,99,9999,69,2007,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"6991",5,5,2017,5,13,10,4,5,5,2288,99,2009,6,1014,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"6992",5,5,2017,5,13,15,3,1,1,2024,99,9999,69,1503,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"6993",5,5,2017,5,13,16,4,14,5,2290,99,2017,64,1610,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"6994",5,5,2017,5,13,16,4,14,5,2291,99,2017,64,1610,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"6995",5,5,2017,5,14,9,9,2,3,2022,99,2011,52,920,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"6996",5,5,2017,5,20,10,1,99,5,2289,99,9999,999,1007,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"6997",5,5,2017,5,20,12,2,9,1,2023,99,1986,67,1201,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"6998",5,6,2009,5,0,4,3,6,1,1626,NA,1998,NA,NA,1,3,NA,2,1,18,1,2,NA,NA,2
"6999",5,6,2009,5,0,11,3,3,2,1620,NA,9999,NA,NA,1,6,NA,2,1,39,1,2,NA,NA,6
"7000",5,6,2009,5,1,17,4,99,4,1624,NA,9999,NA,NA,1,6,NA,1,2,30,1,2,NA,NA,5
"7001",5,6,2009,5,7,16,9,3,1,1623,NA,9999,NA,NA,2,6,NA,2,1,31,1,1,NA,NA,5
"7002",5,6,2009,5,12,22,3,6,1,1617,NA,2004,NA,NA,3,4,NA,2,1,60,1,9,NA,NA,11
"7003",5,6,2009,5,15,17,3,6,3,1625,NA,2007,NA,NA,3,4,NA,2,1,20,1,9,NA,NA,3
"7004",5,6,2009,5,16,11,14,1,1,1621,NA,9999,NA,NA,3,6,NA,1,1,25,1,1,NA,NA,4
"7005",5,6,2009,5,17,10,9,3,1,1619,NA,9999,NA,NA,3,6,NA,2,1,29,1,2,NA,NA,4
"7006",5,6,2009,5,18,12,9,4,1,1622,NA,2006,NA,NA,4,4,NA,2,1,23,1,1,NA,NA,3
"7007",5,6,2009,5,19,1,4,2,1,1618,NA,2005,NA,NA,4,4,NA,2,1,18,1,9,NA,NA,2
"7008",5,6,2010,6,2,18,12,7,4,NA,99,2003,NA,NA,1,4,NA,2,2,40,1,1,NA,NA,7
"7009",5,6,2010,6,8,18,6,2,1,NA,99,9999,NA,NA,2,6,NA,2,1,27,1,1,NA,NA,4
"7010",5,6,2010,6,14,16,4,5,1,NA,99,9999,NA,NA,3,6,NA,2,1,26,1,1,NA,NA,4
"7011",5,6,2010,6,16,14,3,2,3,NA,99,9999,NA,NA,3,6,NA,2,9,999,9,9,NA,NA,16
"7012",5,6,2010,6,20,1,3,1,3,NA,99,1988,NA,NA,4,2,NA,2,1,41,1,2,NA,NA,7
"7013",5,6,2010,6,21,1,1,9,2,NA,99,9999,NA,NA,4,6,NA,2,1,31,1,2,NA,NA,5
"7014",5,6,2010,6,23,1,4,4,1,NA,12,9999,NA,NA,4,6,NA,1,1,23,1,2,NA,NA,3
"7015",5,6,2011,7,0,11,4,1,1,36,99,9999,99,NA,1,6,NA,1,1,23,1,9,NA,NA,3
"7016",5,6,2011,7,1,1,1,1,2,31,6,9999,16,NA,1,6,NA,2,1,20,1,9,NA,NA,3
"7017",5,6,2011,7,1,14,4,99,2,39,99,9999,99,NA,1,6,NA,1,1,24,1,9,NA,NA,3
"7018",5,6,2011,7,2,1,1,4,1,40,11,1989,38,NA,1,2,NA,2,1,35,1,9,NA,NA,6
"7019",5,6,2011,7,5,1,1,4,1,33,8,9999,16,NA,1,6,NA,2,1,26,1,9,NA,NA,4
"7020",5,6,2011,7,14,9,4,9,3,37,99,9999,2,NA,3,6,NA,1,1,22,1,9,NA,NA,3
"7021",5,6,2011,7,16,10,3,11,2,35,99,1985,43,NA,3,2,NA,1,1,31,1,2,NA,NA,5
"7022",5,6,2011,7,17,9,3,1,1,38,99,1990,16,NA,3,3,NA,1,1,53,1,9,NA,NA,9
"7023",5,6,2011,7,20,20,3,6,1,34,99,1995,43,NA,4,3,NA,2,1,45,1,2,NA,NA,8
"7024",5,6,2011,7,22,1,1,1,1,32,12,9999,16,NA,4,6,NA,2,1,22,1,9,NA,NA,3
"7025",5,6,2012,2,9,2,14,1,2,1366,99,9999,NA,201,2,6,NA,2,1,35,1,1,NA,NA,6
"7026",5,6,2012,2,12,11,4,1,2,1365,99,9999,NA,1107,3,6,NA,2,1,30,1,1,NA,NA,5
"7027",5,6,2012,2,20,19,3,1,1,1364,99,9999,NA,1903,4,6,NA,2,1,34,1,1,NA,NA,5
"7028",5,6,2012,2,20,20,3,3,2,1362,99,9999,NA,2009,4,6,NA,2,1,30,1,1,NA,NA,5
"7029",5,6,2012,2,20,20,3,4,3,1363,99,9999,NA,2001,4,6,NA,2,1,46,1,1,NA,NA,8
"7030",5,6,2013,3,6,11,99,99,5,4924,99,9999,99,1101,2,6,NA,2,1,999,1,9,NA,NA,16
"7031",5,6,2013,3,6,18,7,99,1,1696,99,9999,99,1801,2,6,NA,2,1,999,1,9,NA,NA,16
"7032",5,6,2013,3,11,1,2,5,1,1693,6,9999,32,115,2,6,NA,1,2,54,1,1,NA,NA,9
"7033",5,6,2013,3,11,1,14,99,5,4923,6,9999,99,101,2,6,NA,1,1,999,1,9,NA,NA,16
"7034",5,6,2013,3,12,1,1,99,1,1695,3,9999,99,108,3,6,NA,1,1,999,1,9,NA,NA,16
"7035",5,6,2013,3,12,14,5,14,1,1697,99,9999,99,1413,3,6,NA,2,1,41,1,1,NA,NA,7
"7036",5,6,2013,3,20,3,2,4,5,4925,99,2006,44,301,4,4,NA,1,1,52,1,1,NA,NA,9
"7037",5,6,2013,3,21,1,2,4,1,1694,19,9999,37,101,4,6,NA,1,1,27,1,2,NA,NA,4
"7038",5,6,2013,3,23,1,1,99,2,1692,7,9999,99,101,4,6,NA,1,1,26,1,9,NA,NA,4
"7039",5,6,2014,4,6,3,4,1,2,1362,99,9999,2,301,2,6,NA,2,1,25,1,9,1362,NA,4
"7040",5,6,2014,4,7,9,7,1,1,1361,99,9999,33,901,2,6,NA,2,1,39,1,9,1361,NA,6
"7041",5,6,2014,4,10,1,1,2,1,1355,7,2000,20,101,2,4,NA,1,1,36,1,9,1355,NA,6
"7042",5,6,2014,4,13,5,5,6,1,1359,99,9999,13,501,3,6,NA,2,1,26,1,9,1359,NA,4
"7043",5,6,2014,4,14,11,3,99,5,4280,99,9999,34,1101,3,6,NA,2,1,62,1,1,905,NA,11
"7044",5,6,2014,4,14,16,3,99,5,4282,99,9999,44,1601,3,6,NA,2,9,999,9,9,907,NA,16
"7045",5,6,2014,4,15,22,4,1,1,1357,99,9999,24,2201,3,6,NA,2,1,21,1,9,1357,NA,3
"7046",5,6,2014,4,20,11,1,3,2,1360,99,9999,44,1101,4,6,NA,2,1,42,1,9,1360,NA,7
"7047",5,6,2014,4,20,20,1,6,1,1358,99,9999,44,2001,4,6,NA,2,1,37,1,9,1358,NA,6
"7048",5,6,2014,4,20,21,1,99,5,4279,99,9999,44,2101,4,6,NA,2,1,50,1,1,904,NA,9
"7049",5,6,2014,4,21,9,99,99,5,4281,99,9999,99,901,4,6,NA,2,9,999,9,9,906,NA,16
"7050",5,6,2014,4,22,22,5,7,1,1356,99,9999,99,2201,4,6,NA,2,1,45,1,9,1356,NA,8
"7051",5,6,2014,4,23,1,4,99,5,4278,12,9999,24,101,4,6,NA,1,1,28,1,9,903,NA,4
"7052",5,6,2015,5,2,1,99,99,5,5295,7,9999,99,101,1,6,1,1,9,999,9,9,NA,18,16
"7053",5,6,2015,5,2,6,99,99,5,5292,99,9999,99,608,1,6,1,2,9,999,9,9,NA,18,16
"7054",5,6,2015,5,5,1,4,99,1,1703,7,9999,99,101,1,6,1,1,1,33,1,9,NA,7,5
"7055",5,6,2015,5,9,14,99,99,5,5294,99,9999,99,1401,2,6,1,2,9,999,9,9,NA,18,16
"7056",5,6,2015,5,15,21,9,2,1,1699,99,9999,44,2101,3,6,2,2,1,40,1,1,NA,9,7
"7057",5,6,2015,5,16,1,2,6,5,5296,25,1999,44,101,3,3,2,1,1,35,1,9,NA,8,6
"7058",5,6,2015,5,19,22,6,2,3,1698,99,9999,22,2214,4,6,3,2,1,47,1,1,NA,10,8
"7059",5,6,2015,5,20,19,3,9,1,1700,99,9999,32,1903,4,6,3,2,1,43,1,1,NA,9,7
"7060",5,6,2015,5,22,1,1,99,5,5297,13,9999,99,101,4,6,3,1,1,26,1,9,NA,6,4
"7061",5,6,2015,5,23,1,4,5,1,1701,6,9999,42,101,4,6,3,1,1,999,9,1,NA,18,16
"7062",5,6,2015,5,23,16,99,99,5,5293,99,9999,99,1601,4,6,3,2,9,999,9,9,NA,18,16
"7063",5,6,2015,5,23,19,6,2,1,1702,99,9999,15,1901,4,6,3,2,9,999,9,9,NA,18,16
"7064",5,6,2016,7,1,1,4,99,2,2244,99,9999,999,111,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"7065",5,6,2016,7,1,6,2,4,1,2249,99,1997,69,602,1,3,1,2,NA,NA,NA,NA,NA,NA,NA
"7066",5,6,2016,7,3,18,99,99,1,2250,99,9999,999,1802,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"7067",5,6,2016,7,7,11,99,99,5,6432,99,9999,999,1101,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"7068",5,6,2016,7,8,16,1,2,5,6436,99,9999,999,1601,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"7069",5,6,2016,7,8,16,1,99,5,6437,99,9999,999,1601,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"7070",5,6,2016,7,9,17,4,99,5,6439,99,9999,999,1713,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"7071",5,6,2016,7,10,1,1,8,1,2240,1,1995,21,101,2,3,1,1,NA,NA,NA,NA,NA,NA,NA
"7072",5,6,2016,7,10,1,3,5,1,2241,1,9999,69,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"7073",5,6,2016,7,11,1,1,2,1,2243,99,9999,28,104,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"7074",5,6,2016,7,11,1,1,4,5,6430,16,9999,73,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
